seq_no,Line_Description,contract_number
1086632,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1086633,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1086638,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1086639,"SLITTER, CPS DIRECT SL II",PP-CA-449
1086640,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
1088032,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1088033,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1088034,"LEAD, TENDRILL STS 46",PP-CA-449
1088035,"LEAD, TENDRILL STS 52",PP-CA-449
1088036,"GENERATOR, GALLANT VR ICD",PP-CA-449
1088037,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1088038,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1088039,"LEAD, TENDRILL STS 52",PP-CA-449
1088040,"LEAD, TENDRILL STS 58",PP-CA-449
1088041,"GENERATOR, GALLANT VR ICD",PP-CA-449
1088042,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1088043,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1088044,"LEAD, TENDRILL STS 52",PP-CA-449
1088045,"LEAD, TENDRILL STS 58",PP-CA-449
1088046,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1088047,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1088048,"LEAD, TENDRILL STS 52",PP-CA-449
1094520,"STYLET, MOND RVOT 58",PP-CA-449
1095719,"LEAD, TENDRILL STS 52",PP-CA-449
1095720,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1095721,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1095732,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1095733,"LEAD, TENDRILL STS 52",PP-CA-449
1095734,"LEAD, TENDRILL STS 58",PP-CA-449
1095735,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1095736,"SLITTER, CPS DIRECT SL II",PP-CA-449
1095737,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1095738,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1095740,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
1095741,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1095742,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1095743,"LEAD, TENDRILL STS 58",PP-CA-449
1095744,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1095745,"LEAD, TENDRILL STS 58",PP-CA-449
1095751,"STYLET, MOND RVOT 58",PP-CA-449
1099645,"STYLET, MOND RVOT 58",PP-CA-449
1099646,"STYLET, MOND RVOT 65",PP-CA-449
1102655,"GENERATOR, GALLANT DR ICD",PP-CA-449
1102656,"LEAD, TENDRILL STS 52",PP-CA-449
1102657,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1102658,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1102659,"LEAD, TENDRILL STS 52",PP-CA-449
1102660,"LEAD, TENDRILL STS 58",PP-CA-449
1102661,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1102662,"LEAD, TENDRILL STS 52",PP-CA-449
1102663,"LEAD, TENDRILL STS 58",PP-CA-449
1102664,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
1110176,"STYLET, MOND RVOT 52",PP-CA-449
1111406,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1111408,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1111409,"LEAD, TENDRILL STS 52",PP-CA-449
1111410,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1111411,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1111412,"GENERATOR, GALLANT VR ICD",PP-CA-449
1111413,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1111414,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1111415,"LEAD, TENDRILL STS 52",PP-CA-449
1111417,"STYLET, MOND RVOT 58",PP-CA-449
1123706,"GENERATOR, GALLANT VR ICD",PP-CA-449
1123707,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1123711,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1123712,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1123713,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1123714,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1123715,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1123716,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1123718,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1123719,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1125375,"CATH, AVEIR DELIVERY LEADLESS VR",PP-CA-449
1125376,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1125384,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1125385,"LEAD, TENDRILL STS 52",PP-CA-449
1125386,"LEAD, TENDRILL STS 58",PP-CA-449
1125387,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1125388,"LEAD, TENDRILL STS 52",PP-CA-449
1125389,"LEAD, TENDRILL STS 58",PP-CA-449
1125390,"GENERATOR, AVEIR LEADLESS PACEMAKER VR PM 19.5FR 38.5MM RV",PP-CA-449
1128963,"CATH, AVEIR DELIVERY LEADLESS VR",PP-CA-449
1128968,"GENERATOR, AVEIR LEADLESS PACEMAKER VR PM 19.5FR 38.5MM RV",PP-CA-449
1128969,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1131515,"STYLET, MOND RVOT 58",PP-CA-449
1131518,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
1131520,"LEAD, TENDRILL STS 46",PP-CA-449
1131521,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
1131522,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1131523,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1131524,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1131525,"LEAD, TENDRILL STS 58",PP-CA-449
1131526,"GENERATOR, GALLANT VR ICD",PP-CA-449
1131527,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1131532,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1131533,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1132821,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1132822,"LEAD, ISOFLEX OPTIM 1944/46",PP-CA-449
1132823,"LEAD, ISOFLEX OPTIM 1948/52",PP-CA-449
1132824,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1132825,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1132826,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1132827,"LEAD, TENDRILL STS 52",PP-CA-449
1132828,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1132830,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1132831,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1138624,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1138625,"LEAD, TENDRILL STS 46",PP-CA-449
1138626,"LEAD, TENDRILL STS 52",PP-CA-449
1138627,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
1138628,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1138629,"LEAD, TENDRILL STS 52",PP-CA-449
1138630,"LEAD, TENDRILL STS 58",PP-CA-449
1141491,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1141492,"LEAD, TENDRILL STS 58",PP-CA-449
1141493,"GENERATOR, GALLANT VR ICD",PP-CA-449
1141494,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1141495,"GENERATOR, GALLANT DR ICD",PP-CA-449
1141496,"LEAD, TENDRILL STS 46",PP-CA-449
1141497,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1141498,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1142575,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1142576,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1142577,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1142578,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1142579,"LEAD, TENDRILL STS 58",PP-CA-449
1142580,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1142581,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1142582,"LEAD, TENDRILL STS 52",PP-CA-449
1142583,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1142584,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1142585,"LEAD, TENDRILL STS 52",PP-CA-449
1148879,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1148880,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1148881,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1148882,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1148883,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1148884,"STYLET, MOND RVOT 58",PP-CA-449
1163135,"STYLET, MOND RVOT 58",PP-CA-449
1168480,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1168481,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1168482,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1168483,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1168484,"GENERATOR, QUADRA ASSURA MP CRT-D",PP-CA-449
1168485,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1168486,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1168487,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1168488,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1168489,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1170030,"GENERATOR, GALLANT DR ICD",PP-CA-449
1175517,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1175518,"CATH, AVEIR DELIVERY LEADLESS VR",PP-CA-449
1175520,"GENERATOR, AVEIR LEADLESS PACEMAKER VR PM 19.5FR 38.5MM RV",PP-CA-449
1182228,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1182229,"LEAD, TENDRILL STS 52",PP-CA-449
1182230,"LEAD, TENDRILL STS 58",PP-CA-449
1182231,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1182232,"LEAD, TENDRILL STS 52",PP-CA-449
1182233,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1195837,"STYLET, MOND RVOT 65",PP-CA-449
1199744,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1199745,"LEAD, TENDRILL STS 58",PP-CA-449
1200911,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1200912,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1200913,"LEAD, TENDRILL STS 58",PP-CA-449
1200914,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1200915,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1200916,"LEAD, TENDRILL STS 58",PP-CA-449
1200917,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1200918,"LEAD, TENDRILL STS 52",PP-CA-449
1200919,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
1200920,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1200921,"LEAD, TENDRILL STS 46",PP-CA-449
1200922,"LEAD, TENDRILL STS 52",PP-CA-449
1200928,"STYLET, MOND RVOT 58",PP-CA-449
1202313,"GENERATOR, GALLANT DR ICD",PP-CA-449
1202314,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1202315,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1203794,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1203795,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1203796,"LEAD, TENDRILL STS 58",PP-CA-449
1203810,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
1207542,"STYLET, MOND RVOT 58",PP-CA-449
1207551,"CATH, AVEIR DELIVERY LEADLESS VR",PP-CA-449
1207552,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1207556,"GENERATOR, AVEIR LEADLESS PACEMAKER VR PM 19.5FR 38.5MM RV",PP-CA-449
1213306,"STYLET, MOND RVOT 58",PP-CA-449
1215958,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1215959,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1215960,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1215961,"LEAD, TENDRILL STS 58",PP-CA-449
1215962,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1215963,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1215964,"GENERATOR, GALLANT DR ICD",PP-CA-449
1215965,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
1215967,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1215968,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1215969,"LEAD, TENDRILL STS 58",PP-CA-449
1215970,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
1217951,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1217952,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1217953,"LEAD, TENDRILL STS 58",PP-CA-449
1217960,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1217961,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1217962,"LEAD, TENDRILL STS 58",PP-CA-449
1220533,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1220534,"SHEATH, CPS DIRECT UPSIZED X-WIDE 47CM",PP-CA-449
1220535,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1220536,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1220537,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1220538,"LEAD, TENDRILL STS 58",PP-CA-449
1227577,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1227578,"LEAD, TENDRILL STS 46",PP-CA-449
1227579,"LEAD, TENDRILL STS 52",PP-CA-449
1227580,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1227581,"LEAD, TENDRILL STS 58",PP-CA-449
1229074,"GENERATOR, AVEIR LEADLESS PACEMAKER VR PM 19.5FR 38.5MM RV",PP-CA-449
1229076,"CATH, AVEIR DELIVERY LEADLESS VR",PP-CA-449
1229077,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1230362,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1230363,"GENERATOR, GALLANT VR ICD",PP-CA-449
1230364,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1230373,"GENERATOR, GALLANT VR ICD",PP-CA-449
1230374,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1230375,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1230376,"GENERATOR, GALLANT DR ICD",PP-CA-449
1244990,"GENERATOR, GALLANT VR ICD",PP-CA-449
1250621,"GENERATOR, AVEIR LEADLESS PACEMAKER VR PM 19.5FR 38.5MM RV",PP-CA-449
1251739,"STYLET, MOND RVOT 65",PP-CA-449
1254478,"CATH, AVEIR DELIVERY LEADLESS VR",PP-CA-449
1254479,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1259934,"GENERATOR, GALLANT DR ICD",PP-CA-449
1259935,"LEAD, TENDRILL STS 52",PP-CA-449
1259936,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1261660,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
1261661,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1266036,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1266037,"GENERATOR, GALLANT DR ICD",PP-CA-449
1266038,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1266039,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1266040,"SHEATH, CPS DIRECT UPSIZED X-WIDE 47CM",PP-CA-449
1266041,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1266042,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1266043,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1266044,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1266045,"STYLET, MOND RVOT 58",PP-CA-449
1269504,"GENERATOR, QUADRA ASSURA MP CRT-D",PP-CA-449
1281387,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1281388,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1281389,"LEAD, TENDRILL STS 58",PP-CA-449
1284393,"STYLET, MOND RVOT 52",PP-CA-449
1286991,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1286992,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1286993,"LEAD, TENDRILL STS 58",PP-CA-449
1286994,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
1286996,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1286998,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1286999,"LEAD, TENDRILL STS 52",PP-CA-449
1287000,"LEAD, TENDRILL STS 58",PP-CA-449
1288691,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1288692,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1288693,"LEAD, TENDRILL STS 58",PP-CA-449
1292735,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1292736,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1292737,"LEAD, TENDRILL STS 58",PP-CA-449
1294813,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1294814,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1294815,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1294816,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1294817,"LEAD, QUARTET QUADRIPOLAR SMALL-S 1456Q/86",PP-CA-449
1294818,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1297948,"SLITTER, CPS DIRECT SL II",PP-CA-449
1303740,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1303741,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1303742,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1303743,"LEAD, TENDRILL STS 58",PP-CA-449
1303745,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1303746,"LEAD, TENDRILL STS 52",PP-CA-449
1303747,"LEAD, TENDRILL STS 58",PP-CA-449
1305207,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1305208,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1305209,"LEAD, TENDRILL STS 58",PP-CA-449
1312406,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1312407,"SHEATH, CPS DIRECT UPSIZED X-WIDE 47CM",PP-CA-449
1312408,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1312409,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1312410,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1312411,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1312412,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1312413,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1312414,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1312415,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1312416,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1312418,"LEAD, TENDRILL STS 52",PP-CA-449
1312419,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1312420,"LEAD, QUARTET QUADRIPOLAR 1458Q/92",PP-CA-449
1312421,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1312422,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1312423,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1312424,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1312427,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
1312428,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1312429,"GENERATOR, GALLANT VR ICD",PP-CA-449
1313521,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1313522,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
1313523,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1313524,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1313525,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1313526,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1313527,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1313528,"LEAD, TENDRILL STS 58",PP-CA-449
1314436,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1314437,"LEAD, TENDRILL STS 58",PP-CA-449
1314438,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
1314439,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
1314463,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1314464,"GENERATOR, GALLANT DR ICD",PP-CA-449
1314465,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1314466,"LEAD, TENDRILL STS 52",PP-CA-449
1314467,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1314468,"LEAD, TENDRILL STS 58",PP-CA-449
1315917,"STYLET, MOND RVOT 58",PP-CA-449
1317159,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1317161,"SHEATH, CPS DIRECT UPSIZED X-WIDE 47CM",PP-CA-449
1317162,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
1317163,"LEAD, TENDRILL STS 58",PP-CA-449
1317164,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1322108,"KIT, AVEIR INTRODUCER LEADLESS 25FR ID 50CM",PP-CA-449
1322109,"GENERATOR, AVEIR LEADLESS PACEMAKER VR PM 19.5FR 38.5MM RV",PP-CA-449
1324674,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1324676,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1324677,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1324678,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1324679,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1326625,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
1326627,"LEAD, TENDRIL MRI 52CM",PP-CA-449
1326628,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
1326629,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
1326630,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1326974,"SHEATH, CPS DIRECT UPSIZED X-WIDE 47CM",PP-CA-449
1326975,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
1326976,"GENERATOR, GALLANT VR ICD",PP-CA-449
1330762,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1330763,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
1330764,"LEAD, TENDRIL MRI 46CM",PP-CA-449
1330765,"LEAD, TENDRILL STS 52",PP-CA-449
1331946,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
1332760,"CATH, AVEIR RETRACTOR LEADLESS  VR TRI LOOP",PP-CA-449
1334089,"PACEMAKER CARDIAC DUAL CHAMBER RF TELEMETRY IS1 ASSURITY MRI 10.4ML 20GM 50X6X47MM",PP-CA-449
1334090,"LEAD PACING BIPOLAR EXTENDABLE RETRACTABLE HELIX FIXATION IS1 TENDRIL STS OPTIM 52CM",PP-CA-449
1337678,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
13767129,"SHEATH, CPS DIRECT UPSIZED 115DEG 54CM",PP-CA-449
13769129,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13769130,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13769131,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13769132,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13769133,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13769134,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13769135,"LEAD, TENDRILL STS 52",PP-CA-449
13769136,"LEAD, TENDRILL STS 58",PP-CA-449
13770360,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13770361,"LEAD, TENDRILL STS 52",PP-CA-449
13770362,"LEAD, TENDRILL STS 58",PP-CA-449
13770363,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13770364,"LEAD, TENDRILL STS 52",PP-CA-449
13770365,"LEAD, TENDRILL STS 58",PP-CA-449
