seq_no,Line_Description,contract_number
14062573,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14062574,"TESTPACK, T3 (200)",PP-LA-524
14062575,"TESTPACK, T4 (200)",PP-LA-524
14062576,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14062577,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14062578,"TESTPACK, CEA (100)",PP-LA-524
14062580,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14062581,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14062582,"TESTPACK, AFP (100)",PP-LA-524
14062583,"TESTPACK, PTH-STAT (100)",PP-LA-524
14062584,"TESTPACK, TESTOSTERONE II (100)",PP-LA-524
14062585,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14062586,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14062587,"TESTPACK, LH (100)",PP-LA-524
14062588,"TESTPACK, FSH (100)",PP-LA-524
14062589,"TESTPACK, CA19-9 (100)",PP-LA-524
14062590,"TESTPACK, CA 125 II (100)",PP-LA-524
14070110,"TUBING, PICH VALVE FOR COBAS E411",PP-LA-524
14070111,"TESTPACK, AFP (100)",PP-LA-524
14071433,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14071434,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14080360,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14080361,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14080362,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14086521,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14118451,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14118452,"TESTPACK, CEA (100)",PP-LA-524
14118453,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14118454,"TESTPACK, T4 (200)",PP-LA-524
14123361,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14123362,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14123363,"TESTPACK, FERRITIN (100)",PP-LA-524
14123364,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14123365,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14123366,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14123368,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14123369,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14123370,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14123371,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14142857,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14142858,"TESTPACK, FERRITIN (100)",PP-LA-524
14147887,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14147888,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14147889,"TESTPACK, PTH (100)",PP-LA-524
14150515,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14150517,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14154993,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14167665,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14167666,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14167667,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14167668,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14174025,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14174026,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14174027,"TESTPACK, AFP (100)",PP-LA-524
14174028,"TESTPACK, PTH-STAT (100)",PP-LA-524
14174029,"TESTPACK, TESTOSTERONE II (100)",PP-LA-524
14174030,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14174031,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14174032,"TESTPACK, LH (100)",PP-LA-524
14174033,"TESTPACK, FSH (100)",PP-LA-524
14174034,"TESTPACK, CA19-9 (100)",PP-LA-524
14174035,"TESTPACK, CA 125 II (100)",PP-LA-524
14174750,"TESTPACK, T4 (200)",PP-LA-524
14177105,"TESTPACK, FERRITIN (100)",PP-LA-524
14177107,"TESTPACK, ELECYS TOTAL PSA GEN 2.1 (100 TESTS)",PP-LA-524
14177108,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14177109,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14177110,"TESTPACK, FT3 GEN3 (200)",PP-LA-524
14177111,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14177112,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14177113,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14177114,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14177115,"TESTPACK, T3 (200)",PP-LA-524
14177118,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14177119,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14177120,"TESTPACK, CEA (100)",PP-LA-524
14177121,"TESTPACK, T3 (200)",PP-LA-524
14182390,"TESTPACK, FERRITIN (100)",PP-LA-524
14187292,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14187293,"TESTPACK, PTH-STAT (100)",PP-LA-524
14187297,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14187298,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14187300,"TESTPACK, FERRITIN (100)",PP-LA-524
14187301,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14194530,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14209318,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14209319,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14211137,"TUBING, PICH VALVE FOR COBAS E411",PP-LA-524
14212828,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14222357,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14222358,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14222359,"TESTPACK, AFP (100)",PP-LA-524
14222360,"TESTPACK, PTH-STAT (100)",PP-LA-524
14222361,"TESTPACK, TESTOSTERONE II (100)",PP-LA-524
14222362,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14222363,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14222364,"TESTPACK, LH (100)",PP-LA-524
14222365,"TESTPACK, FSH (100)",PP-LA-524
14222366,"TESTPACK, CA19-9 (100)",PP-LA-524
14222367,"TESTPACK, CA 125 II (100)",PP-LA-524
14226624,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14227325,"TESTPACK, FERRITIN (100)",PP-LA-524
14227327,"TESTPACK, ELECYS TOTAL PSA GEN 2.1 (100 TESTS)",PP-LA-524
14227328,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14227329,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14227330,"TESTPACK, FT3 GEN3 (200)",PP-LA-524
14227331,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14227333,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14227334,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14227335,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14227336,"TESTPACK, T3 (200)",PP-LA-524
14227337,"TESTPACK, T4 (200)",PP-LA-524
14227339,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14227340,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14227341,"TESTPACK, CEA (100)",PP-LA-524
14230820,"TESTPACK, FERRITIN (100)",PP-LA-524
14230821,"TESTPACK, ELECYS TOTAL PSA GEN 2.1 (100 TESTS)",PP-LA-524
14230822,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14230823,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14230824,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14230825,"TESTPACK, FT3 GEN3 (200)",PP-LA-524
14230826,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14230828,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14230829,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14230830,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14230831,"TESTPACK, T3 (200)",PP-LA-524
14230832,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14230833,"TESTPACK, CEA (100)",PP-LA-524
14230834,"TESTPACK, PTH (100)",PP-LA-524
14230835,"TESTPACK, T4 (200)",PP-LA-524
14236662,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14236663,"TESTPACK, FERRITIN (100)",PP-LA-524
14236664,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14248664,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14248665,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14248666,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14248667,"TESTPACK, FERRITIN (100)",PP-LA-524
14248668,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14248669,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14248670,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14248671,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14248672,"TESTPACK, PTH-STAT (100)",PP-LA-524
14248674,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14249972,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14249973,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14249974,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14249975,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14249976,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14249977,"TESTPACK, FERRITIN (100)",PP-LA-524
14249978,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14251098,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14251099,"TESTPACK, LH (100)",PP-LA-524
14251100,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14252602,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14270749,"TESTPACK, T3 (200)",PP-LA-524
14270750,"TESTPACK, T4 (200)",PP-LA-524
14271208,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14275915,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14277262,"TESTPACK, FT3 GEN3 (200)",PP-LA-524
14278245,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14282199,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14294763,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14294764,"TESTPACK, T3 (200)",PP-LA-524
14301171,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14303577,"TESTPACK, FERRITIN (100)",PP-LA-524
14303579,"TESTPACK, ELECYS TOTAL PSA GEN 2.1 (100 TESTS)",PP-LA-524
14303580,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14303581,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14303582,"TESTPACK, FT3 GEN3 (200)",PP-LA-524
14303583,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14303584,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14303585,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14303586,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14303587,"TESTPACK, T3 (200)",PP-LA-524
14303590,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14303591,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14303592,"TESTPACK, CEA (100)",PP-LA-524
14307810,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14307811,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14307812,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14307814,"TESTPACK, FERRITIN (100)",PP-LA-524
14307815,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14307816,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14307817,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14307818,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14322989,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14324738,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14324739,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14324740,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14324741,"TESTPACK, FERRITIN (100)",PP-LA-524
14347362,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14347363,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14347364,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14347365,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14347366,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14347367,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14347368,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14347369,"TESTPACK, FERRITIN (100)",PP-LA-524
14349547,"TESTPACK, FERRITIN (100)",PP-LA-524
14353870,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14353871,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14353872,"TESTPACK, FERRITIN (100)",PP-LA-524
14353873,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14353874,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14353875,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14363695,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14363697,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14363698,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14363699,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14374302,"TESTPACK, FERRITIN (100)",PP-LA-524
14374303,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14393087,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14393089,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14393090,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14393091,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14410031,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14410032,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14410033,"TESTPACK, AFP (100)",PP-LA-524
14410034,"TESTPACK, PTH-STAT (100)",PP-LA-524
14410035,"TESTPACK, TESTOSTERONE II (100)",PP-LA-524
14410036,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14410037,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14410038,"TESTPACK, LH (100)",PP-LA-524
14410039,"TESTPACK, FSH (100)",PP-LA-524
14410040,"TESTPACK, CA19-9 (100)",PP-LA-524
14410041,"TESTPACK, CA 125 II (100)",PP-LA-524
14410043,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14410044,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14410045,"TESTPACK, AFP (100)",PP-LA-524
14410046,"TESTPACK, PTH-STAT (100)",PP-LA-524
14410047,"TESTPACK, TESTOSTERONE II (100)",PP-LA-524
14410048,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14410049,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14410050,"TESTPACK, LH (100)",PP-LA-524
14410051,"TESTPACK, FSH (100)",PP-LA-524
14410052,"TESTPACK, CA19-9 (100)",PP-LA-524
14410053,"TESTPACK, CA 125 II (100)",PP-LA-524
14413746,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14413747,"TESTPACK, CA 125 II (100)",PP-LA-524
14413748,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14413749,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14420724,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14422235,"TUBING, PICH VALVE FOR COBAS E411",PP-LA-524
14423789,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14425840,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14425841,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14425842,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14425844,"TESTPACK, CA 125 II (100)",PP-LA-524
14425845,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14438163,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14438164,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14438165,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14452986,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14452987,"TESTPACK, LH (100)",PP-LA-524
14452988,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14452989,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14452990,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14455717,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14455718,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14455719,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14455720,"TESTPACK, FERRITIN (100)",PP-LA-524
14455721,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14455722,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14455723,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14455724,"TESTPACK, PTH-STAT (100)",PP-LA-524
14455727,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14464390,"TESTPACK, CEA (100)",PP-LA-524
14464391,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14464392,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14464393,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14466950,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14466951,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14466952,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14466953,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14466954,"TESTPACK, AFP (100)",PP-LA-524
14466955,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14466956,"TESTPACK, CA19-9 (100)",PP-LA-524
14466957,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14474991,"TESTPACK, PTH-STAT (100)",PP-LA-524
14478450,"TUBING, PICH VALVE FOR COBAS E411",PP-LA-524
14485895,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14487108,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14489528,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14494037,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14511017,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14512252,"TESTPACK, FERRITIN (100)",PP-LA-524
14512253,"TESTPACK, ELECYS TOTAL PSA GEN 2.1 (100 TESTS)",PP-LA-524
14512254,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14512255,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14512256,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14512257,"TESTPACK, FT3 GEN3 (200)",PP-LA-524
14512258,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14512260,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14512261,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14512262,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14512263,"TESTPACK, T3 (200)",PP-LA-524
14512264,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14512265,"TESTPACK, CEA (100)",PP-LA-524
14512266,"TESTPACK, PTH (100)",PP-LA-524
14512267,"TESTPACK, T4 (200)",PP-LA-524
14517773,"TUBING, PICH VALVE FOR COBAS E411",PP-LA-524
14522128,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14522129,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14522130,"TESTPACK, AFP (100)",PP-LA-524
14522131,"TESTPACK, PTH-STAT (100)",PP-LA-524
14522132,"TESTPACK, TESTOSTERONE II (100)",PP-LA-524
14522133,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14522134,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14522135,"TESTPACK, LH (100)",PP-LA-524
14522136,"TESTPACK, FSH (100)",PP-LA-524
14522137,"TESTPACK, CA19-9 (100)",PP-LA-524
14522138,"TESTPACK, CA 125 II (100)",PP-LA-524
14530146,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14535104,"TESTPACK, CEA (100)",PP-LA-524
14535105,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14535106,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14537034,"TESTPACK, PTH (100)",PP-LA-524
14547927,"TESTPACK, CA 125 II (100)",PP-LA-524
14548988,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14555470,"TESTPACK, FT3 GEN3 (200)",PP-LA-524
14560762,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14560763,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14560764,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14560765,"TESTPACK, FERRITIN (100)",PP-LA-524
14560766,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14560767,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14560768,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14560769,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14560770,"TESTPACK, PTH-STAT (100)",PP-LA-524
14564664,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14564665,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14564666,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14564667,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14576423,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14579913,"TESTPACK, CK-MB STAT GEN 4 (100 TEST)",PP-LA-524
14579914,"TESTPACK, T3 (200)",PP-LA-524
14579915,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14589707,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14598116,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14598117,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14598118,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14604662,"TESTPACK, FERRITIN (100)",PP-LA-524
14607541,"TESTPACK, PTH-STAT (100)",PP-LA-524
14610821,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14610822,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14616922,"CONTROL, PRECI MULTIMARKER (6 X 2ML)",PP-LA-524
14616924,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14616925,"TESTPACK, CA 15-3 II (100)",PP-LA-524
14616926,"TESTPACK, PROLACTIN II (100)",PP-LA-524
14616927,"TESTPACK, AFP (100)",PP-LA-524
14616928,"TESTPACK, TESTOSTERONE II (100)",PP-LA-524
14616929,"TESTPACK, ESTRADIOL III (100)",PP-LA-524
14616930,"TESTPACK, PROGESTERONE III (100)",PP-LA-524
14616931,"TESTPACK, LH (100)",PP-LA-524
14616932,"TESTPACK, FSH (100)",PP-LA-524
14616933,"TESTPACK, CA19-9 (100)",PP-LA-524
14616934,"TESTPACK, CA 125 II (100)",PP-LA-524
14617574,"TUBING, PICH VALVE FOR COBAS E411",PP-LA-524
14630107,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14630108,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14630109,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14630110,"TESTPACK, FERRITIN (100)",PP-LA-524
14630111,"TESTPACK, ELECSYS 2010 HCG STAT 11 (100)",PP-LA-524
14630112,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14630113,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14630114,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14630115,"TESTPACK, PTH-STAT (100)",PP-LA-524
14636121,"TESTPACK, FERRITIN (100)",PP-LA-524
14636122,"TESTPACK, ELECYS TOTAL PSA GEN 2.1 (100 TESTS)",PP-LA-524
14636123,"TESPACK, TROPONIN STAT GEN 4 (100T)",PP-LA-524
14636124,"TESTPACK, COBAS E-ELECSYS PROBNP GEN 2 (100)",PP-LA-524
14636125,"REAGENT, COBAS ELECSYS PCT (100 TESTS)",PP-LA-524
14636126,"TESTPACK, ELECSYS FT4 II  (200)",PP-LA-524
14636128,"TESTPACK, CORTISOL II (100 TESTS)",PP-LA-524
14636129,"TESTPACK, ELECSYS VITAMIN B12 GEN-2 (100 TEST)",PP-LA-524
14636130,"TESTPACK, FOLATE III (100 TEST)",PP-LA-524
14636131,"TESTPACK, T3 (200)",PP-LA-524
14636132,"TESTPACK, ELECSYS 2010 TSH (200)",PP-LA-524
14636133,"TESTPACK, CEA (100)",PP-LA-524
14636134,"TESTPACK, PTH (100)",PP-LA-524
NULL,NULL,PP-LA-524
