id,mpn_raw,mpn_normalized,description_text,manufacturer_raw,source_field,source_system,contract_no
6770,90688,90688,"BANDAGE, ROSIDAL K SHORT STRETCH 12CM X 5M","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6771,90689,90689,"BANDAGE, ROSIDAL K SHORT STRETCH 10CM X 10M","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6771,90689,90689,"BANDAGE COMPRESSION ROSIDAL K NON-ADHERENT 4IN X 11YD ELASTIC SHORT STRETCH REMOVABLE CLIP BEIGE 100% COTTON LATEX-FREE REUSABLE WASHABLE F/ACUTE/CHRONIC LYMPHEDEMA 20/CA CARDBOARD BOX","L&R USA, INC",Product_Description,PO_PREMIER,PP-NS-1680
6771,90689,90689,"BANDAGE CMPRSN SHT ROSIDAL K 10CMX10M","LOHMANN & RAUSCHER INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6772,90690,90690,"BANDAGE CMPRSN SHT ROSIDAL K 12CMX10M","LOHMANN & RAUSCHER INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6772,90690,90690,"BANDAGE COMPRESSION ROSIDAL K 4.7IN X 11YD SHORT STRETCH 100% COTTON LATEX-FREE REUSABLE WASHABLE 1/BX CARDBOARD BOX","L&R USA, INC",Product_Description,PO_PREMIER,PP-NS-1680
6772,90690,90690,"BANDAGE, ROSIDAL K SHORT STRETCH 12CM X 10M","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6776,9077871190,9077871190,"CALIBRATOR FT3 GEN3 ELECSYS V2 CALSET 1ML","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6776,9077871190,9077871190,"SET CALIBRATOR CHEMISTRY CALSET FT3 III GEN3 4X1ML CARTRIDGE F/ELECSYS V2 COBAS","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
6790,914388,914388,"BELT GAIT BIO-SHIELD 2IN X 72IN 350LB CAPACITY BARIATRIC SMOOTH WEBBING WIPE-CLEAN SURFACE DELRIN SIDE RELEASE BUCKLE LIQUIDPROOF ORANGE POLYURETHANE PLASTIC COATED EA","SKIL-CARE CORPORATION",Product_Description,PO_PREMIER,PP-NS-1680
6790,914388,914388,"BELT GAIT FOR INFECTION CONTROL VINYL BRIGHT ORANG","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6799,922911,922911,"PACK HOT/COLD PERFORMA 8IN X 23IN CERVICAL THERMAL FREEZE/MICROWAVE ACTIVATION SOFT W/DOUBLE INSULATED VINYL COVER GEL REUSABLE EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6799,922911,922911,"HOT & COLD PACK COOL GEL PACKS",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
6804,927014,927014,"FORK TUNING TAYLOR HAMMER PERCUSSION HEAD WITH 256","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6804,927014,927014,"HAMMER REFLEX BASELINE PROFESSIONAL TAYLOR 1IN X 9IN X 2IN 0.4LB TRIANGULAR HEAD PERCUSSION WEIGHTED HANDLE W/256 CPS TUNING FORK STAINLESS STEEL RUBBER LATEX F/SENSORY NEUROLOGICAL RESPONSE EXAMINATI","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6805,92717900,92717900,"BAND EXERCISE THERABAND PROFESSIONAL 4IN X 25YD 3LB FORCE YELLOW UNSCENTED ROLL LEVEL-1 LIGHT RESISTANCE POWDER-FREE SYNTHETIC POLYMER LATEX-FREE 12/CA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6805,92717900,92717900,"BAND EXERCISE RESISTANCE LEVEL 1 PROFESSIONAL REHA","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6805,92717900,92717900,"THERABAND, LATEXFREE 25YD YELLOW","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6806,92717901,92717901,"THERABAND, LATEXFREE 25YD RED",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
6806,92717901,92717901,"THERABAND, LATEXFREE 25YD RED","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6806,92717901,92717901,"BAND RESISTANCE LEVEL 2 LATEX FREE THERA-BAND PROF","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6806,92717901,92717901,"BAND EXERCISE THERABAND PROFESSIONAL 4IN X 25YD 3.7LB FORCE RED UNSCENTED ROLL LEVEL-2 MEDIUM RESISTANCE POWDER-FREE SYNTHETIC POLYMER LATEX-FREE 12/CA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6807,92717902,92717902,"BAND EXERCISE THERABAND PROFESSIONAL 4IN X 25YD 4.6LB FORCE GREEN UNSCENTED ROLL LEVEL-3 HEAVY RESISTANCE POWDER-FREE SYNTHETIC POLYMER LATEX-FREE 12/CA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6807,92717902,92717902,"BAND EXERCISE 3 LEVEL EXTRA HEAVY RESISTANCE PORTA","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6807,92717902,92717902,"THERABAND, LATEXFREE 25YD GREEN","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6807,92717902,92717902,"BAND EXERCIZE LEVEL 3 GREEN 25YD","THE HYGENIC CORP",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6808,92717903,92717903,"THERABAND, LATEXFREE 25YD BLUE","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6808,92717903,92717903,"BAND EXERCISE 4 LEVEL EXTRA HEAVY RESISTANCE PORTA","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6808,92717903,92717903,"BAND EXERCISE THERABAND PROFESSIONAL 4IN X 25YD 5.8LB FORCE BLUE ROLL LEVEL-4 X-HEAVY RESISTANCE SYNTHETIC POLYMER LATEX-FREE 12/CA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6809,92717904,92717904,"BAND EXERCISE THERABAND PROFESSIONAL 4IN X 25YD 7.3LB FORCE BLACK ROLL LEVEL-5 SPECIAL HEAVY RESISTANCE SYNTHETIC POLYMER LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6809,92717904,92717904,"THERABAND, LATEXFREE 25YD BLACK","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6809,92717904,92717904,"BAND EXERCISE PVC FREE SYNTHETIC POLYMER LATEX FRE","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6810,92724503,92724503,"SLING ORTHOPAEDIC ARM SHOULDER BUCKLE CLOSURE OPEN ELBOW ADJUSTABLE PAD NEOPRENE LATEX FREE GIVMOHR LARGE","PERFORMANCE HEALTH INC",Line_Item_Description,PO_WORKDAY,PP-NS-1680
6811,92744101,92744101,"GLOVE, COMPRESSION RIGHT MEDIUM","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6811,92744101,92744101,"GLOVE COMPRESSION SAMMONS PRESTON ROLYAN MEDIUM 9IN RIGHT HAND WRIST 3/4 FINGER WEB SEAM F/EDEMA CONTROL NYLON SPANDEX LATEX-FREE 8-10MMHG EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6812,92773901,92773901,"STOCKINETTE CAST/SPLINT ROLYAN 3IN X 25YD 100% COTTON TUBULAR ELASTIC SEAMLESS KNITTED EXTRA-SOFT LATEX-FREE NON-STERILE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6812,92773901,92773901,"STOCKENETTE, EXTRA SOFT 3 X 25 YDS","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6813,92773902,92773902,"STOCKENETTE, EXTRA SOFT 4 X 25 YDS","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6813,92773902,92773902,"STOCKINETTE CAST/SPLINT ROLYAN 4IN X 25YD 100% COTTON TUBULAR ELASTIC SEAMLESS KNITTED EXTRA-SOFT LATEX-FREE NON-STERILE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6813,92773902,92773902,"STOCKINETTE TUBR N/S ROLYAN 4INX25FT","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6814,92773903,92773903,"STOCKINETTE TUBR N/S ROLYAN 5INX25FT","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6814,92773903,92773903,"STOCKINETTE CAST/SPLINT ROLYAN 5IN X 25YD 100% COTTON TUBULAR ELASTIC SEAMLESS KNITTED EXTRA-SOFT LATEX-FREE NON-STERILE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6814,92773903,92773903,"STOCKENETTE, EXTRA SOFT 5 X 25 YDS","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6815,92979901,92979901,"BANDAGE COMPRILAN ROLL 10CMX10M","BSN MEDICAL INC",Line_Item_Description,PO_WORKDAY,PP-NS-1680
6816,9315268160,9315268160,"TESTPACK, COBAS E-ELECSYS PROBNP GEN2 (100)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6816,9315268160,9315268160,"REAGENT CHEMISTRY 100 TEST ELECSYS PROBNP II ROCH",NULL,Facility_Product_Description,PO_PREMIER,PP-LA-524
6816,9315268160,9315268160,"KIT REAGENT CHEMISTRY PRO-BNP GEN.2 SERUM PLASMA CASSETTE QUANTITATIVE REFRIGERATED SANDWICH F/ELECSYS V2.1 18MIN COBAS E 100TEST/KT","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
6817,9315276160,9315276160,"KIT REAGENT CHEMISTRY PRO-BNP GEN.2 STAT SERUM PLASMA CASSETTE QUANTITATIVE REFRIGERATED SANDWICH F/ELECSYS V2.1 9MIN COBAS E 100TEST/KT","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
6817,9315276160,9315276160,"PROBNP G2 STAT ELECSYS COBAS E 100 V2.1",NULL,Facility_Product_Description,PO_PREMIER,PP-LA-524
6817,9315276160,9315276160,"PROBNP G2 STAT ELECSYS COBAS E100 V2.1",NULL,Facility_Product_Description,PO_PREMIER,PP-LA-524
6817,9315276160,9315276160,"TESTPACK, PROBNP G2 STAT (100)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6818,9315292190,9315292190,"REAGENT CHEMISTRY ELECSYS PROBNP II CALSET ROCHE",NULL,Facility_Product_Description,PO_PREMIER,PP-LA-524
6818,9315292190,9315292190,"REAGENT CHEMISTRY ELECSYS PROBNP II CALSET ROCHE N",NULL,Facility_Product_Description,PO_PREMIER,PP-LA-524
6818,9315292190,9315292190,"SET CALIBRATOR CHEMISTRY PRO-BNP GEN.2 SERUM PLASMA CASSETTE QUANTITATIVE REFRIGERATED F/ELECSYS V2.1 COBAS E","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
6819,9315306190,9315306190,"SET CALIBRATOR CHEMISTRY PRO-BNP II STAT LYOPHILIZED REFRIGERATED F/ELECSYS V2.1 COBAS E","ROCHE DIAGNOSTICS CORPORATION",Product_Description,PO_PREMIER,PP-LA-524
6819,9315306190,9315306190,"CALIBRATOR, PROBNP STAT CS ELECSYS (4 X 1ML)","ROCHE DIAGNOSTICS",Facility_Product_Description,PO_PREMIER,PP-LA-524
6881,969092,969092,"CUFF WEIGHT THE CUFF DELUXE 0.5IN X 12IN X 4.25IN 2LB WHITE ANKLE WRIST GROMMET XLONG LOOP STRAP EXTRA HOOK TAB LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6881,969092,969092,"THE DELUXE CUFF WEIGHTS - 2 LBS",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
6882,969094,969094,"THE DELUXE CUFF WEIGHT - 3 LB",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
6882,969094,969094,"CUFF WEIGHT THE CUFF DELUXE 0.5IN X 12IN X 4.25IN 3LB GOLD ANKLE WRIST GROMMET XLONG LOOP STRAP EXTRA HOOK TAB LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6883,969095,969095,"CUFF WEIGHT THE CUFF DELUXE 0.5IN X 14.5IN X 4.75IN 4LB TURQUOISE ANKLE WRIST GROMMET XLONG LOOP STRAP EXTRA HOOK TAB LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6883,969095,969095,"WEIGHT, DELUXECUFF 4 LB","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6884,969096,969096,"WEIGHT, DELUXECUFF 5 LB","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6884,969096,969096,"CUFF WEIGHT THE CUFF DELUXE 0.5IN X 14.5IN X 4.75IN 5LB BLACK ANKLE WRIST GROMMET XLONG LOOP STRAP EXTRA HOOK TAB LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
6894,9820MPNK,9820MPNK,"HELMET PROTECTIVE 21 1/2IN-22 1/4IN MEDIUM 1/2IN THK PINK SOFT SHELL VENTILATED CUSTOMIZED ADJUSTABLE PADDED LIGHTWEIGHT SHOCK-ABSORBENT SNAP CLOSURE CHINSTRAP PVC FOAM VINYL COATED","DANMAR PRODUCTS",Product_Description,PO_PREMIER,PP-NS-1680
6894,9820MPNK,9820MPNK,"DANMAR SOFT HELMET, MEDIUM","DANMAR PRODUCTS, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6895,9820SCT,9820SCT,"HELMET, DANMAR SOFT SHELL SMALL","DANMAR PRODUCTS, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6895,9820SCT,9820SCT,"HELMET PROTECTIVE 20 1/2IN-21 1/4IN SMALL 1/2IN THK CASA TAN SOFT SHELL VENTILATED CUSTOMIZED ADJUSTABLE PADDED LIGHTWEIGHT SHOCK-ABSORBENT SNAP CLOSURE CHINSTRAP PVC FOAM VINYL COATED","DANMAR PRODUCTS",Product_Description,PO_PREMIER,PP-NS-1680
6898,9821LRB,9821LRB,"HARDSHELL HELMET; SIZE LARGE; COLOR BLUE","DANMAR PRODUCTS, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6898,9821LRB,9821LRB,"HELMET PROTECTIVE 24 1/2IN-25 1/4IN LARGE ROYAL BLUE HARD SHELL VENTILATED COMPRESSION-MOLDED CUSTOMIZED ADJUSTABLE LIGHTWEIGHT SHOCK-ABSORBENT SNAP CLOSURE CHINSTRAP PVC FOAM VINYL COATED PLASTIC","DANMAR PRODUCTS",Product_Description,PO_PREMIER,PP-NS-1680
6899,9821MRB,9821MRB,"HELMET PROTECTIVE 21 1/2IN-22 1/4IN MEDIUM ROYAL BLUE HARD SHELL VENTILATED COMPRESSION-MOLDED CUSTOMIZED ADJUSTABLE LIGHTWEIGHT SHOCK-ABSORBENT SNAP CLOSURE CHINSTRAP PVC FOAM VINYL COATED PLASTIC","DANMAR PRODUCTS",Product_Description,PO_PREMIER,PP-NS-1680
6899,9821MRB,9821MRB,"HARDSHELL HELMET; SIZE MEDIUM; COLOR BLUE","DANMAR PRODUCTS, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6900,9821SRB,9821SRB,"HARDSHELL HELMET; SIZE SMALL; COLOR BLUE","DANMAR PRODUCTS, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6900,9821SRB,9821SRB,"HELMET PROTECTIVE 20 1/4IN-21 1/4IN SMALL ROYAL BLUE HARD SHELL VENTILATED COMPRESSION-MOLDED CUSTOMIZED ADJUSTABLE LIGHTWEIGHT SHOCK-ABSORBENT SNAP CLOSURE CHINSTRAP PVC FOAM VINYL COATED PLASTIC","DANMAR PRODUCTS",Product_Description,PO_PREMIER,PP-NS-1680
6901,9821XLRB,9821XLRB,"HELMET PROTECTIVE 24 1/2IN-25 1/4IN XLARGE ROYAL BLUE HARD SHELL VENTILATED COMPRESSION-MOLDED CUSTOMIZED ADJUSTABLE LIGHTWEIGHT SHOCK-ABSORBENT SNAP CLOSURE CHINSTRAP PVC FOAM VINYL COATED PLASTIC","DANMAR PRODUCTS",Product_Description,PO_PREMIER,PP-NS-1680
6901,9821XLRB,9821XLRB,"HARDSHELL HELMET; SIZE XL; COLOR BLUE","DANMAR PRODUCTS, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6967,99834,99834,"TUBIGRIP, NATURAL SIZE E","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6967,99834,99834,"BANDAGE COMPRESSION COTTON LATEX STERILE E ARM TUB","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6967,99834,99834,"BANDAGE TUBULAR TG GRIP II STOCKINETTE SIZE E 3 1/2IN X 11YD SMALL THIGH MEDIUM KNEE LARGE ANKLE ELASTIC KNIT SEAMLESS COMPRESSION CONFORMABLE SELF-ADJUSTABLE CONTINUOUS WEAVE NATURAL COTTON RAYON REU","L&R USA, INC",Product_Description,PO_PREMIER,PP-NS-1680
6968,99835,99835,"BANDAGE TUBULAR TG GRIP II STOCKINETTE SIZE F 4IN X 11YD FEMALE SOFT TISSUE ELASTIC KNIT SEAMLESS COMPRESSION CONFORMABLE SELF-ADJUSTABLE CONTINUOUS WEAVE NATURAL COTTON RAYON REUSABLE WASHABLE","L&R USA, INC",Product_Description,PO_PREMIER,PP-NS-1680
6968,99835,99835,"BANDAGE TUBULAR ELASTICATED TG GRIP II NATURAL F 4","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6968,99835,99835,"TUBIGRIP, NATURAL SIZE F","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6969,99837,99837,"TUBIGRIP, SIZE J","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6969,99837,99837,"BANDAGE TUBULAR TG GRIP II STOCKINETTE SIZE J 7IN X 11YD SMALL TRUNK ELASTIC KNIT SEAMLESS COMPRESSION CONFORMABLE SELF-ADJUSTABLE CONTINUOUS WEAVE NATURAL COTTON RAYON REUSABLE WASHABLE","L&R USA, INC",Product_Description,PO_PREMIER,PP-NS-1680
6970,99884,99884,"BANDAGE TUBULAR TG GRIP II STOCKINETTE SIZE C 2.75IN X 11YD MEDIUM ARM ELASTIC KNIT SEAMLESS COMPRESSION CONFORMABLE SELF-ADJUSTABLE CONTINUOUS WEAVE BEIGE COTTON REUSABLE WASHABLE","L&R USA, INC",Product_Description,PO_PREMIER,PP-NS-1680
6970,99884,99884,"BANDAGE COMPRESSION COTTON LATEX STERILE MEDIUM C","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6971,99885,99885,"BANDAGE COMPRESSION D 3IN TUBULAR STRETCH CONTROL","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
6971,99885,99885,"BANDAGE TUBULAR TG GRIP II STOCKINETTE SIZE D 3IN X 11YD LARGE ARM ELASTIC KNIT SEAMLESS COMPRESSION CONFORMABLE SELF-ADJUSTABLE CONTINUOUS WEAVE BEIGE COTTON REUSABLE WASHABLE","L&R USA, INC",Product_Description,PO_PREMIER,PP-NS-1680
7081,A297002,A297002,"SHEET SPLINT ROLYAN TAILORSPLINT 18INW X 24INL 1/8IN THK BEIGE THERMOPLASTIC 1% PERFORATED NON-STICK LATEX-FREE 4/CA LOW TEMP","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7081,A297002,A297002,"SPLINT ORTHOPAEDIC FINGER TAYLOR PERFORATED","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7082,A297006,A297006,"SPLINT ORTHOPAEDIC HAND TAILOR 1% PERFORATED THERM","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7082,A297006,A297006,"SHEET SPLINT ROLYAN TAILORSPLINT PREFERRED 18IN X 24IN 1/8IN THK BEIGE THERMOPLASTIC 1% PERFORATED STRETCHED MODERATE RESISTANCE HIGH CONFORMABLE NON-STICK COATED LATEX-FREE RADIOLUCENT LOW TEMP SINGL","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7127,A3488,A3488,"EXERCISER HAND BASIC ERGONOMIC FRAME RESISTANCE GR","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7127,A3488,A3488,"EXERCISER HAND ROLYAN BASIC BLACK GRADED RESISTANCE ERGONOMIC PLASTIC FRAME EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7128,A34961,A34961,"STRAP CAST/SPLINT ROLYAN SOFTSTRAP PREFERRED STANDARD 2IN X 10YD 1/4IN THK BEIGE POLYURETHANE FOAM NYLON FABRIC 5-LAYER OPEN-CELL NON-STRETCHED CONFORMABLE SOFT SELF-SEALED EDGE LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7128,A34961,A34961,"MATERIAL STRAPPING NON ADHESIVE HOOK LOOP CLOSURE","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7129,A370525,A370525,"PERFORMA POWER GROUP THERAPY TABLE, 36 X 48",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
7129,A370525,A370525,"TABLE EXAM PERFORMA 36IN X 48IN X 27-39IN 600LB CAPACITY POWER LAMINATED TOP EXTRUDED TELESCOPIC LEG PUSH-BUTTON FOLDABLE HANDLE F/GROUP THERAPY","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7130,A39710,A39710,"SET EXERCISER FINGER CANDO DIGI-FLEX 5-PIECE HANDHELD W/DISPLAY RACK COLOR-CODED","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7130,A39710,A39710,"DIGIFLEX: HTTPS://WWW.PERFORMANCEHEALTH.COM/CANDO-",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
7134,A4339,A4339,"BANDAGE COMPRESSION COTTON LATEX STERILE D 3INX11Y","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7134,A4339,A4339,"TUBIGRIP, NATURAL SIZE D","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7134,A4339,A4339,"STOCKINETTE CAST/SPLINT TG GRIP II SIZE D 3IN X 10.9YD NATURAL TUBULAR ELASTIC SEAMLESS CONTINUOUS WEAVE TUBE SOFT LATEX REUSABLE WASHABLE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7135,A4342,A4342,"STOCKINETTE CAST/SPLINT ROLL ROLYAN 2INW X 11YDL POLYPROPYLENE FABRIC WICK LATEX-FREE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7135,A4342,A4342,"ROLYAN POLYPROPYLENE STOCKINETTE 2",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
7136,A4382,A4382,"PADDING CAST ECONOMY ROLL SELF ADHESIVE SOFT FABRIC CONVENIENT 1/32X12INX5YD","PERFORMANCE HEALTH INC",Line_Item_Description,PO_WORKDAY,PP-NS-1680
7137,A4392,A4392,"TAPE MEASURE, 60 IN","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7137,A4392,A4392,"TAPE MEASURE ROLYAN 60IN RETRACTABLE GRADUATED IN/CM W/CASE CLOTH STYRENE LATEX-FREE REUSABLE EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7138,A44130,A44130,"INCLINOMETER MEDICAL BASELINE BUBBLE 4IN 4IN X 4IN X 0.2IN NECK HIP SPINE ELBOW KNEE SHOULDER 2-PIECE FLEXION EXTENSION ABDUCTION ADDUCTION 360DEG ROTATING DIAL 5DEG SCALE W/PROTECTIVE CASE F/MEASURIN","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7138,A44130,A44130,"BASELINE BUBBLE INCLINOMETER ITEM 081275643 CAT A4",NULL,Facility_Product_Description,PO_PREMIER,PP-NS-1680
7141,A571202,A571202,"GLOVE, EDEMA OPEN FINGER SM RT","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7141,A571202,A571202,"GLOVE COMPRESSION SAMMONS PRESTON HATCH SMALL 4IN X 2IN X 8IN RIGHT HAND OVER WRIST OPEN FINGER F/EDEMA CONTROL LYCRA LATEX-FREE MACHINE WASHABLE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7142,A571206,A571206,"GLOVE COMPRESSION SAMMONS PRESTON HATCH LARGE 4IN X 2IN X 10IN RIGHT HAND OVER WRIST OPEN FINGER F/EDEMA CONTROL LYCRA LATEX-FREE MACHINE WASHABLE","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7142,A571206,A571206,"GLOVE, EDEMA OPEN FINGER LG RT","PERFORMANCE HEALTH SUPPLY, INC.",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7142,A571206,A571206,"GLOVE COMPRESSION LYCRA SPANDEX HATCH LARGE 2 10IN","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7143,A571226,A571226,"GLOVE COMPRESSION LATEX FREE HATCH LARGE 10IN FULL","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
7143,A571226,A571226,"GLOVE COMPRESSION GUNN-CUT SAMMONS PRESTON HATCH LARGE 4IN X 2IN X 10IN RIGHT HAND OVER WRIST FULL FINGER F/EDEMA CONTROL LYCRA LATEX-FREE MACHINE WASHABLE EA","PERFORMANCE HEALTH SUPPLY, INC.",Product_Description,PO_PREMIER,PP-NS-1680
7145,A611LL,A611LL,"BRACE ORTHOPAEDIC WRIST D RING PROTECTIVE PADDING","PERFORMANCE HEALTH INC",Facility_Product_Description,PO_PREMIER,PP-NS-1680
